Elapsed Time since 2021/10/05 14:25:07 -0500;recv_yaw;thm_ab;ab_flow_meter;engthr;ldrair;rad
1392.8528137207031;0;97.00833;11.00729;1800;True;17.0
1392.9786393642426;0;97.00833;11.00729;1800;True;17.0
1393.0889568328855;0;97.00833;10.99884;1800;True;17.0
1393.1985611915588;0;97.00833;10.98616;1800;True;17.0
1393.307492017746;0;97.00833;10.99039;1800;True;17.0
1393.414766073227;0;97.00833;11.00307;1800;True;17.0
1393.524189710617;0;96.45013;10.99884;1800;True;17.0
1393.6336262226105;0;96.45013;11.04534;1800;True;17.0
1393.7583866119385;0;96.45013;10.98193;1800;True;17.0
1393.867518901825;0;96.45013;10.97348;1800;True;17.0
1393.977566242218;0;96.45013;11.00729;1800;True;17.0
1394.087138414383;0;96.45013;11.0242;1800;True;17.0
1394.194866657257;0;96.45013;10.99039;1800;True;17.0
1394.3041920661926;0;96.45013;10.99461;1800;True;17.0
1394.4301056861875;0;95.37205;11.01575;1800;True;17.0
1394.5398478507996;0;95.37205;11.01152;1800;True;17.0
1394.66348195076;0;95.37205;10.9608;1800;True;17.0
1394.7751832008362;0;95.37205;11.00729;1800;True;17.0
1394.8856735229492;0;95.37205;11.00307;1800;True;17.0
1394.9960243701937;0;95.37205;11.01152;1800;True;17.0
1395.1076815128326;0;95.37205;11.0242;1800;True;17.0
1395.2198004722595;0;95.37205;11.01152;1800;True;17.0
1395.329888343811;0;95.37205;11.02843;1800;True;17.0
1395.4538493156433;0;95.37205;10.99884;1800;True;17.0
1395.564730644226;0;95.37205;11.00729;1800;True;17.0
1395.67569565773;0;94.81977;11.0242;1800;True;17.0
1395.783596277237;0;94.81977;11.00307;1800;True;17.0
1395.8917531967163;0;94.81977;10.97771;1800;True;17.0
1396.0166010856628;0;94.81977;10.99461;1800;True;17.0
1396.1251418590546;0;94.81977;10.96925;1800;True;17.0
1396.2340893745422;0;94.81977;10.98616;1800;True;17.0
1396.3445847034454;0;94.81977;10.99039;1800;True;17.0
1396.4546163082125;0;94.81977;10.99884;1800;True;17.0
1396.5641040802002;0;93.69309;11.00729;1800;True;17.0
1396.674768447876;0;93.69309;10.96925;1800;True;17.0
1396.784661769867;0;93.69309;10.99039;1800;True;17.0
1396.9088342189789;0;93.69309;11.0242;1800;True;17.0
1397.0188858509064;0;93.69309;10.99039;1800;True;17.0
1397.1288893222809;0;93.69309;10.98616;1800;True;17.0
1397.2395260334015;0;93.69309;10.99884;1800;True;17.0
1397.350917339325;0;93.69309;10.99039;1800;True;17.0
1397.4624435901642;0;92.81153;10.99039;1800;True;17.0
1397.5719845294952;0;92.81153;10.98616;1800;True;17.0
1397.6854519844055;0;92.81153;11.01152;1800;True;17.0
1397.8072881698608;0;92.81153;10.99884;1800;True;17.0
1397.9182455539703;0;92.81153;10.99884;1800;True;17.0
1398.0281114578247;0;92.81153;10.9608;1800;True;17.0
1398.1373171806335;0;92.81153;10.98616;1800;True;17.0
1398.2476570606232;0;92.81153;10.96925;1800;True;17.0
1398.3579967021942;0;92.81153;10.98616;1800;True;17.0
1398.4692516326904;0;92.81153;10.99461;1800;True;17.0
1398.595341920853;0;92.81153;10.99039;1800;True;17.0
1398.7069103717804;0;92.05096;10.99461;1800;True;17.0
1398.8151874542236;0;92.05096;10.98616;1800;True;17.0
1398.9250793457031;0;92.05096;10.99461;1800;True;17.0
1399.037003993988;0;92.05096;10.99039;1800;True;17.0
1399.1458716392517;0;92.05096;11.0242;1800;True;17.0
1399.2571461200714;0;92.05096;10.99039;1800;True;17.0
1399.3675620555878;0;92.05096;10.93966;1800;True;17.0
1399.476732969284;0;92.05096;11.04534;1800;True;17.0
1399.6010262966156;0;91.61777;10.99039;1800;True;17.0
1399.7098302841189;0;91.61777;10.98193;1800;True;17.0
1399.8186540603638;0;91.61777;11.00307;1800;True;17.0
1399.929357767105;0;91.61777;10.98616;1800;True;17.0
1400.0400619506836;0;91.61777;10.99039;1800;True;17.0
1400.1497685909271;0;91.61777;10.99884;1800;True;17.0
1400.2737152576449;0;91.61777;10.99039;1800;True;17.0
1400.3843352794647;0;91.61777;10.97771;1800;True;17.0
1400.4946630001068;0;91.61777;10.98616;1800;True;17.0
1400.5497789382937;0;91.31663;10.98616;1800;True;17.0
1400.729730606079;0;91.31663;10.97771;1800;True;17.0
1400.84006690979;0;91.31663;10.98616;1800;True;17.0
1400.9501750469208;0;91.31663;10.99039;1800;True;17.0
1401.0583329200745;0;91.31663;10.99039;1800;True;17.0
1401.1834018230438;0;91.31663;11.01575;1800;True;17.0
1401.2921512126925;0;91.31663;10.97771;1800;True;17.0
1401.4026629924774;0;91.31663;10.98616;1800;True;17.0
1401.5093410015106;0;91.31663;10.97771;1800;True;17.0
1401.6347200870514;0;91.31663;10.96925;1800;True;17.0
1401.743105173111;0;91.39398;10.98616;1800;True;17.0
1401.854011297226;0;91.39398;10.98616;1800;True;17.0
1401.9630200862885;0;91.39398;11.01998;1800;True;17.0
1402.072435617447;0;91.39398;11.01575;1800;True;17.0
1402.1800944805143;0;91.39398;10.98616;1800;True;17.0
1402.3058290481567;0;91.39398;11.00729;1800;True;17.0
1402.413429021835;0;91.39398;11.01152;1800;True;17.0
1402.5238490104675;0;91.39398;11.01998;1800;True;17.0
1402.6330320835114;0;91.39398;11.0242;1800;True;17.0
1402.7441008090973;0;92.0386;10.94389;1800;True;17.0
1402.854221343994;0;92.0386;11.01575;1800;True;17.0
1402.98002910614;0;92.0386;11.00729;1800;True;17.0
1403.089087486267;0;92.0386;10.99461;1800;True;17.0
1403.1973586082458;0;92.0386;10.99461;1800;True;17.0
1403.3064241409302;0;92.0386;11.01575;1800;True;17.0
1403.4165859222412;0;92.0386;11.04111;1800;True;17.0
1403.540060520172;0;92.0386;10.99039;1800;True;17.0
1403.6500630378723;0;92.3196;10.99039;1800;True;17.0
1403.762404680252;0;92.3196;10.98193;1800;True;17.0
1403.8737933635712;0;92.3196;10.98193;1800;True;17.0
1403.9840488433838;0;92.3196;10.96925;1800;True;17.0
1404.095040559769;0;92.3196;10.98193;1800;True;17.0
1404.2066023349762;0;92.3196;10.99461;1800;True;17.0
1404.3155887126925;0;92.3196;10.99039;1800;True;17.0
1404.42511844635;0;92.3196;10.99039;1800;True;17.0
1404.5361788272858;0;92.3196;10.98193;1800;True;17.0
1404.647344827652;0;92.3196;10.99039;1800;True;17.0
1404.7737379074097;0;92.3196;10.98193;1800;True;17.0
1404.8826541900637;0;92.5657;10.98193;1800;True;17.0
1404.993411064148;0;92.5657;10.98193;1800;True;17.0
1405.1045017242432;0;92.5657;10.9608;1800;True;17.0
1405.2147958278656;0;92.5657;10.96925;1800;True;17.0
1405.32151055336;0;92.5657;10.98616;1800;True;17.0
1405.4462115764618;0;92.5657;11.01152;1800;True;17.0
1405.556936502457;0;92.5657;10.99461;1800;True;17.0
1405.6668062210083;0;92.5657;11.01998;1800;True;17.0
1405.7751250267029;0;92.60249;11.03266;1800;True;17.0
1405.8848614692688;0;92.60249;11.02843;1800;True;17.0
1405.9947216510773;0;92.60249;11.0242;1800;True;17.0
1406.1053550243378;0;92.60249;11.02843;1800;True;17.0
1406.2291996479034;0;92.60249;11.0242;1800;True;17.0
1406.338526725769;0;92.60249;11.06225;1800;True;17.0
1406.4469394683838;0;92.60249;11.03688;1800;True;17.0
1406.5555245876312;0;92.60249;11.05379;1800;True;17.0
1406.67981672287;0;92.60249;11.03688;1800;True;17.0
1406.7892031669617;0;92.46272;11.04534;1800;True;17.0
1406.9008054733276;0;92.46272;11.0242;1800;True;17.0
1407.008872509003;0;92.46272;11.04111;1800;True;17.0
1407.1185102462769;0;92.46272;10.99039;1800;True;17.0
1407.2418484687803;0;92.46272;11.01152;1800;True;17.0
1407.350462436676;0;92.46272;11.01575;1800;True;17.0
1407.4601695537567;0;92.46272;11.01152;1800;True;17.0
1407.5705606937408;0;92.46272;10.99884;1800;True;17.0
1407.679609298706;0;92.46272;11.01575;1800;True;17.0
1407.8030009269714;0;92.46272;11.01152;1800;True;17.0
1407.9121618270874;0;92.9488;11.00729;1800;True;17.0
1408.0215361118317;0;92.9488;11.03266;1800;True;17.0
1408.1300456523895;0;92.9488;10.99884;1800;True;17.0
1408.239753961563;0;92.9488;10.98616;1800;True;17.0
1408.3649146556854;0;92.9488;10.98616;1800;True;17.0
1408.4750010967257;0;92.9488;10.98193;1800;True;17.0
1408.5835404396057;0;92.9488;10.97348;1800;True;17.0
1408.6939260959623;0;92.9488;10.99039;1800;True;17.0
1408.8022997379303;0;92.9488;10.99039;1800;True;17.0
1408.9126589298248;0;94.15281;11.00729;1800;True;17.0
1409.037927865982;0;94.15281;10.99039;1800;True;17.0
1409.1486630439758;0;94.15281;10.98616;1800;True;17.0
1409.260262966156;0;94.15281;10.96925;1800;True;17.0
1409.3698794841766;0;94.15281;10.99461;1800;True;17.0
1409.48091173172;0;94.15281;10.99884;1800;True;17.0
